family,size,finish,price
AP732,"18""",630,450.9
AP732,"18""",Finishes,915.2
AP732,"24""",605/606,801.6
AP732,"24""",609,801.6
AP732,"24""",611/612,801.6
AP732,"24""",612E,661.3
AP732,"24""",613,861.7
AP732,"24""",613E,661.3
AP732,"24""",622,661.3
AP732,"24""",628,450.9
AP732,"24""",629,586.2
AP732,"24""",630,501.0
AP732,"24""",Finishes,975.0
AP732,"36""",605/606,921.8
AP732,"36""",609,921.8
AP732,"36""",611/612,921.8
AP732,"36""",612E,760.5
AP732,"36""",613,991.0
AP732,"36""",613E,760.5
AP732,"36""",622,760.5
AP732,"36""",628,518.5
AP732,"36""",629,674.1
AP732,"36""",630,576.2
AP732,"36""",Finishes,1098.0
AP732,"48""",605/606,1082.2
AP732,"48""",609,1082.2
AP732,"48""",611/612,1082.2
AP732,"48""",612E,892.8
AP732,"48""",613,1163.3
AP732,"48""",613E,892.8
AP732,"48""",622,892.8
AP732,"48""",628,608.7
AP732,"48""",629,791.3
AP732,"48""",630,676.4
AP732,"48""",Finishes,1215.3
AP732,"60""",605/606,1362.7
AP732,"60""",609,1362.7
AP732,"60""",611/612,1362.7
AP732,"60""",612E,1124.2
AP732,"60""",613,1464.9
AP732,"60""",613E,1124.2
AP732,"60""",622,1124.2
AP732,"60""",628,766.5
AP732,"60""",629,996.5
AP732,"60""",630,851.7
AP732,"60""",Finishes,1494.7
AP751,"12""",605/606,644.0
AP751,"12""",609,644.0
AP751,"12""",611/612,644.0
AP751,"12""",612E,531.3
AP751,"12""",613,692.3
AP751,"12""",613E,531.3
AP751,"12""",622,531.3
AP751,"12""",628,362.3
AP751,"12""",629,470.9
AP751,"12""",630,402.5
AP751,"12""",SPECIAL,811.7
AP751,"18""",605/606,837.2
AP751,"18""",609,837.2
AP751,"18""",611/612,837.2
AP751,"18""",612E,690.7
AP751,"18""",613,900.0
AP751,"18""",613E,690.7
AP751,"18""",622,690.7
AP751,"18""",628,470.9
AP751,"18""",629,612.2
AP751,"18""",630,523.3
AP751,"18""",SPECIAL,1030.2
AP751,"24""",605/606,1030.4
AP751,"24""",609,1030.4
AP751,"24""",611/612,1030.4
AP751,"24""",612E,850.1
AP751,"24""",613,1107.7
AP751,"24""",613E,850.1
AP751,"24""",622,850.1
AP751,"24""",628,579.6
AP751,"24""",629,753.5
AP751,"24""",630,644.0
AP751,"24""",SPECIAL,1246.3
AP751,"36""",605/606,1449.0
AP751,"36""",609,1449.0
AP751,"36""",611/612,1449.0
AP751,"36""",612E,1195.4
AP751,"36""",613,1557.7
AP751,"36""",613E,1195.4
AP751,"36""",622,1195.4
AP751,"36""",628,815.1
AP751,"36""",629,1059.6
AP751,"36""",630,905.6
AP751,"36""",SPECIAL,1629.2
AP751,"48""",605/606,1835.4
AP751,"48""",609,1835.4
AP751,"48""",611/612,1835.4
AP751,"48""",612E,1514.2
AP751,"48""",613,1973.1
AP751,"48""",613E,1514.2
AP751,"48""",622,1514.2
AP751,"48""",628,1032.4
AP751,"48""",629,1342.1
AP751,"48""",630,1147.1
AP751,"48""",SPECIAL,2015.5
AP752,"60""",605/606,2093.0
AP752,"60""",609,2093.0
AP752,"60""",611/612,2093.0
AP752,"60""",612E,1726.7
AP752,"60""",613,2250.0
AP752,"60""",613E,1726.7
AP752,"60""",622,1726.7
AP752,"60""",628,1177.3
AP752,"60""",629,1530.5
AP752,"60""",630,1308.1
AP752,"60""",SPECIAL,2263.9
AP752,"12""",605/606,547.4
AP752,"12""",609,547.4
AP752,"12""",611/612,547.4
AP752,"12""",612E,451.6
AP752,"12""",613,588.5
AP752,"12""",613E,451.6
AP752,"12""",622,451.6
AP752,"12""",628,307.9
AP752,"12""",629,400.3
AP752,"12""",630,342.1
AP752,"12""",SPECIAL,715.1
AP752,"18""",605/606,740.6
AP752,"18""",609,740.6
AP752,"18""",611/612,740.6
AP752,"18""",612E,611.0
AP752,"18""",613,796.1
AP752,"18""",613E,611.0
AP752,"18""",622,611.0
AP752,"18""",628,416.6
AP752,"18""",629,541.6
AP752,"18""",630,462.9
AP752,"18""",SPECIAL,904.9
AP752,"24""",605/606,933.8
AP752,"24""",609,933.8
AP752,"24""",611/612,933.8
AP752,"24""",612E,770.4
AP752,"24""",613,1003.8
AP752,"24""",613E,770.4
AP752,"24""",622,770.4
AP752,"24""",628,525.3
AP752,"24""",629,682.8
AP752,"24""",630,583.6
AP752,"24""",SPECIAL,1099.2
AP752,"36""",605/606,1320.2
AP752,"36""",609,1320.2
AP752,"36""",611/612,1320.2
AP752,"36""",612E,1089.2
AP752,"36""",613,1419.2
AP752,"36""",613E,1089.2
AP752,"36""",622,1089.2
AP752,"36""",628,742.6
AP752,"36""",629,965.4
AP752,"36""",630,825.1
AP752,"36""",SPECIAL,1531.5
AP752,"48""",605/606,1738.8
AP752,"48""",609,1738.8
AP752,"48""",611/612,1738.8
AP752,"48""",612E,1434.5
AP752,"48""",613,1869.2
AP752,"48""",613E,1434.5
AP752,"48""",622,1434.5
AP752,"48""",628,978.1
AP752,"48""",629,1271.5
AP752,"48""",630,1086.8
AP752,"48""",SPECIAL,1909.7
AP753,"60""",605/606,1996.4
AP753,"60""",609,1996.4
AP753,"60""",611/612,1996.4
AP753,"60""",612E,1647.0
AP753,"60""",613,2146.1
AP753,"60""",613E,1647.0
AP753,"60""",622,1647.0
AP753,"60""",628,1123.0
AP753,"60""",629,1459.9
AP753,"60""",630,1247.8
AP753,"60""",SPECIAL,2158.1
AP753,"12""",605/606,644.0
AP753,"12""",609,644.0
AP753,"12""",611/612,644.0
AP753,"12""",612E,531.3
AP753,"12""",613,692.3
AP753,"12""",613E,531.3
AP753,"12""",622,531.3
AP753,"12""",628,362.3
AP753,"12""",629,470.9
AP753,"12""",630,402.5
AP753,"12""",SPECIAL,811.7
AP753,"18""",605/606,837.2
AP753,"18""",609,837.2
AP753,"18""",611/612,837.2
AP753,"18""",612E,690.7
AP753,"18""",613,900.0
AP753,"18""",613E,690.7
AP753,"18""",622,690.7
AP753,"18""",628,470.9
AP753,"18""",629,612.2
AP753,"18""",630,523.3
AP753,"18""",SPECIAL,1030.2
AP753,"24""",605/606,1030.4
AP753,"24""",609,1030.4
AP753,"24""",611/612,1030.4
AP753,"24""",612E,850.1
AP753,"24""",613,1107.7
AP753,"24""",613E,850.1
AP753,"24""",622,850.1
AP753,"24""",628,579.6
AP753,"24""",629,753.5
AP753,"24""",630,644.0
AP753,"24""",SPECIAL,1246.3
AP753,"36""",605/606,1449.0
AP753,"36""",609,1449.0
AP753,"36""",611/612,1449.0
AP753,"36""",612E,1195.4
AP753,"36""",613,1557.7
AP753,"36""",613E,1195.4
AP753,"36""",622,1195.4
AP753,"36""",628,815.1
AP753,"36""",629,1059.6
AP753,"36""",630,905.6
AP753,"36""",SPECIAL,1629.2
AP753,"48""",605/606,1835.4
AP753,"48""",609,1835.4
AP753,"48""",611/612,1835.4
AP753,"48""",612E,1514.2
AP753,"48""",613,1973.1
AP753,"48""",613E,1514.2
AP753,"48""",622,1514.2
AP753,"48""",628,1032.4
AP753,"48""",629,1342.1
AP753,"48""",630,1147.1
AP753,"48""",SPECIAL,2015.5
AP754,"60""",605/606,2093.0
AP754,"60""",609,2093.0
AP754,"60""",611/612,2093.0
AP754,"60""",612E,1726.7
AP754,"60""",613,2250.0
AP754,"60""",613E,1726.7
AP754,"60""",622,1726.7
AP754,"60""",628,1177.3
AP754,"60""",629,1530.5
AP754,"60""",630,1308.1
AP754,"60""",SPECIAL,2263.9
AP754,"12""",605/606,547.4
AP754,"12""",609,547.4
AP754,"12""",611/612,547.4
AP754,"12""",612E,451.6
AP754,"12""",613,588.5
AP754,"12""",613E,451.6
AP754,"12""",622,451.6
AP754,"12""",628,307.9
AP754,"12""",629,400.3
AP754,"12""",630,342.1
AP754,"12""",SPECIAL,715.1
AP754,"18""",605/606,740.6
AP754,"18""",609,740.6
AP754,"18""",611/612,740.6
AP754,"18""",612E,611.0
AP754,"18""",613,796.1
AP754,"18""",613E,611.0
AP754,"18""",622,611.0
AP754,"18""",628,416.6
AP754,"18""",629,541.6
AP754,"18""",630,462.9
AP754,"18""",SPECIAL,904.9
AP754,"24""",605/606,933.8
AP754,"24""",609,933.8
AP754,"24""",611/612,933.8
AP754,"24""",612E,770.4
AP754,"24""",613,1003.8
AP754,"24""",613E,770.4
AP754,"24""",622,770.4
AP754,"24""",628,525.3
AP754,"24""",629,682.8
AP754,"24""",630,583.6
AP754,"24""",SPECIAL,1099.2
AP754,"36""",605/606,1320.2
AP754,"36""",609,1320.2
AP754,"36""",611/612,1320.2
AP754,"36""",612E,1089.2
AP754,"36""",613,1419.2
AP754,"36""",613E,1089.2
AP754,"36""",622,1089.2
AP754,"36""",628,742.6
AP754,"36""",629,965.4
AP754,"36""",630,825.1
AP754,"36""",SPECIAL,1531.5
AP754,"48""",605/606,1738.8
AP754,"48""",609,1738.8
AP754,"48""",611/612,1738.8
AP754,"48""",612E,1434.5
AP754,"48""",613,1869.2
AP754,"48""",613E,1434.5
AP754,"48""",622,1434.5
AP754,"48""",628,978.1
AP754,"48""",629,1271.5
AP754,"48""",630,1086.8
AP754,"48""",SPECIAL,1909.7
AP754,"60""",605/606,1996.4
AP754,"60""",609,1996.4
AP754,"60""",611/612,1996.4
AP754,"60""",612E,1647.0
AP754,"60""",613,2146.1
AP754,"60""",613E,1647.0
AP754,"60""",622,1647.0
AP754,"60""",628,1123.0
AP754,"60""",629,1459.9
AP754,"60""",630,1247.8
AP754,"60""",SPECIAL,2158.1
AP761,"12""",605/606,719.2
AP761,"12""",609,719.2
AP761,"12""",611/612,719.2
AP761,"12""",612E,593.3
AP761,"12""",613,773.1
AP761,"12""",613E,593.3
AP761,"12""",622,593.3
AP761,"12""",628,404.6
AP761,"12""",629,525.9
AP761,"12""",630,449.5
AP761,"12""",SPECIAL,906.0
AP761,"18""",605/606,935.0
AP761,"18""",609,935.0
AP761,"18""",611/612,935.0
AP761,"18""",612E,771.3
AP761,"18""",613,1005.1
AP761,"18""",613E,771.3
AP761,"18""",622,771.3
AP761,"18""",628,525.9
AP761,"18""",629,683.7
AP761,"18""",630,584.4
AP761,"18""",SPECIAL,1152.0
AP761,"1""",605/606,1150.7
AP761,"1""",609,1150.7
AP761,"1""",611/612,1150.7
AP761,"1""",612E,949.3
AP761,"1""",613,1237.0
AP761,"1""",613E,949.3
AP761,"1""",622,949.3
AP761,"1""",628,647.3
AP761,"1""",629,841.5
AP761,"1""",630,719.2
AP761,"1""",SPECIAL,1392.3
AP761,"36""",605/606,1618.2
AP761,"36""",609,1618.2
AP761,"36""",611/612,1618.2
AP761,"36""",612E,1335.0
AP761,"36""",613,1739.6
AP761,"36""",613E,1335.0
AP761,"36""",622,1335.0
AP761,"36""",628,910.2
AP761,"36""",629,1183.3
AP761,"36""",630,1011.4
AP761,"36""",SPECIAL,1822.4
AP761,"48""",605/606,2049.7
AP761,"48""",609,2049.7
AP761,"48""",611/612,2049.7
AP761,"48""",612E,1691.0
AP761,"48""",613,2203.4
AP761,"48""",613E,1691.0
AP761,"48""",622,1691.0
AP761,"48""",628,1153.0
AP761,"48""",629,1498.9
AP761,"48""",630,1281.1
AP761,"48""",SPECIAL,2251.2
AP762,"60""",605/606,2337.4
AP762,"60""",609,2337.4
AP762,"60""",611/612,2337.4
AP762,"60""",612E,1928.4
AP762,"60""",613,2512.7
AP762,"60""",613E,1928.4
AP762,"60""",622,1928.4
AP762,"60""",628,1314.8
AP762,"60""",629,1709.2
AP762,"60""",630,1460.9
AP762,"60""",SPECIAL,2530.6
AP762,"12""",605/606,611.3
AP762,"12""",609,611.3
AP762,"12""",611/612,611.3
AP762,"12""",612E,504.3
AP762,"12""",613,657.2
AP762,"12""",613E,504.3
AP762,"12""",622,504.3
AP762,"12""",628,343.9
AP762,"12""",629,447.0
AP762,"12""",630,382.1
AP762,"12""",SPECIAL,801.4
AP762,"18""",605/606,827.1
AP762,"18""",609,827.1
AP762,"18""",611/612,827.1
AP762,"18""",612E,682.3
AP762,"18""",613,889.1
AP762,"18""",613E,682.3
AP762,"18""",622,682.3
AP762,"18""",628,465.2
AP762,"18""",629,604.8
AP762,"18""",630,516.9
AP762,"18""",SPECIAL,1011.8
AP762,"1""",605/606,1042.8
AP762,"1""",609,1042.8
AP762,"1""",611/612,1042.8
AP762,"1""",612E,860.3
AP762,"1""",613,1121.1
AP762,"1""",613E,860.3
AP762,"1""",622,860.3
AP762,"1""",628,586.6
AP762,"1""",629,762.6
AP762,"1""",630,651.8
AP762,"1""",SPECIAL,1227.9
AP762,"36""",605/606,1474.4
AP762,"36""",609,1474.4
AP762,"36""",611/612,1474.4
AP762,"36""",612E,1216.3
AP762,"36""",613,1584.9
AP762,"36""",613E,1216.3
AP762,"36""",622,1216.3
AP762,"36""",628,829.3
AP762,"36""",629,1078.1
AP762,"36""",630,921.5
AP762,"36""",SPECIAL,1710.8
AP762,"48""",605/606,1941.8
AP762,"48""",609,1941.8
AP762,"48""",611/612,1941.8
AP762,"48""",612E,1602.0
AP762,"48""",613,2087.5
AP762,"48""",613E,1602.0
AP762,"48""",622,1602.0
AP762,"48""",628,1092.3
AP762,"48""",629,1420.0
AP762,"48""",630,1213.7
AP762,"48""",SPECIAL,2136.2
AP762,"60""",605/606,2229.5
AP762,"60""",609,2229.5
AP762,"60""",611/612,2229.5
AP762,"60""",612E,1839.4
AP762,"60""",613,2396.7
AP762,"60""",613E,1839.4
AP762,"60""",622,1839.4
AP762,"60""",628,1254.1
AP762,"60""",629,1630.3
AP762,"60""",630,1393.5
AP762,"60""",SPECIAL,2414.5
AP763,"12""",605/606,719.2
AP763,"12""",609,719.2
AP763,"12""",611/612,719.2
AP763,"12""",612E,593.3
AP763,"12""",613,773.1
AP763,"12""",613E,593.3
AP763,"12""",622,593.3
AP763,"12""",628,404.6
AP763,"12""",629,525.9
AP763,"12""",630,449.5
AP763,"12""",Finishes,906.0
AP763,"18""",605/606,935.0
AP763,"18""",609,935.0
AP763,"18""",611/612,935.0
AP763,"18""",612E,771.3
AP763,"18""",613,1005.1
AP763,"18""",613E,771.3
AP763,"18""",622,771.3
AP763,"18""",628,525.9
AP763,"18""",629,683.7
AP763,"18""",630,584.4
AP763,"18""",Finishes,1152.0
AP763,"1""",605/606,1150.7
AP763,"1""",609,1150.7
AP763,"1""",611/612,1150.7
AP763,"1""",612E,949.3
AP763,"1""",613,1237.0
AP763,"1""",613E,949.3
AP763,"1""",622,949.3
AP763,"1""",628,647.3
AP763,"1""",629,841.5
AP763,"1""",630,719.2
AP763,"1""",Finishes,1392.3
AP763,"36""",605/606,1618.2
AP763,"36""",609,1618.2
AP763,"36""",611/612,1618.2
AP763,"36""",612E,1335.0
AP763,"36""",613,1739.6
AP763,"36""",613E,1335.0
AP763,"36""",622,1335.0
AP763,"36""",628,910.2
AP763,"36""",629,1183.3
AP763,"36""",630,1011.4
AP763,"36""",Finishes,1822.4
AP763,"48""",605/606,2049.7
AP763,"48""",609,2049.7
AP763,"48""",611/612,2049.7
AP763,"48""",612E,1691.0
AP763,"48""",613,2203.4
AP763,"48""",613E,1691.0
AP763,"48""",622,1691.0
AP763,"48""",628,1153.0
AP763,"48""",629,1498.9
AP763,"48""",630,1281.1
AP763,"48""",Finishes,2251.2
AP764,"60""",605/606,2337.4
AP764,"60""",609,2337.4
AP764,"60""",611/612,2337.4
AP764,"60""",612E,1928.4
AP764,"60""",613,2512.7
AP764,"60""",613E,1928.4
AP764,"60""",622,1928.4
AP764,"60""",628,1314.8
AP764,"60""",629,1709.2
AP764,"60""",630,1460.9
AP764,"60""",Finishes,2530.6
AP764,"12""",605/606,611.3
AP764,"12""",609,611.3
AP764,"12""",611/612,611.3
AP764,"12""",612E,504.3
AP764,"12""",613,657.2
AP764,"12""",613E,504.3
AP764,"12""",622,504.3
AP764,"12""",628,343.9
AP764,"12""",629,447.0
AP764,"12""",630,382.1
AP764,"12""",Finishes,801.4
AP764,"18""",605/606,827.1
AP764,"18""",609,827.1
AP764,"18""",611/612,827.1
AP764,"18""",612E,682.3
AP764,"18""",613,889.1
AP764,"18""",613E,682.3
AP764,"18""",622,682.3
AP764,"18""",628,465.2
AP764,"18""",629,604.8
AP764,"18""",630,516.9
AP764,"18""",Finishes,1011.8
AP764,"1""",605/606,1042.8
AP764,"1""",609,1042.8
AP764,"1""",611/612,1042.8
AP764,"1""",612E,860.3
AP764,"1""",613,1121.1
AP764,"1""",613E,860.3
AP764,"1""",622,860.3
AP764,"1""",628,586.6
AP764,"1""",629,762.6
AP764,"1""",630,651.8
AP764,"1""",Finishes,1227.9
AP764,"36""",605/606,1474.4
AP764,"36""",609,1474.4
AP764,"36""",611/612,1474.4
AP764,"36""",612E,1216.3
AP764,"36""",613,1584.9
AP764,"36""",613E,1216.3
AP764,"36""",622,1216.3
AP764,"36""",628,829.3
AP764,"36""",629,1078.1
AP764,"36""",630,921.5
AP764,"36""",Finishes,1710.8
AP764,"48""",605/606,1941.8
AP764,"48""",609,1941.8
AP764,"48""",611/612,1941.8
AP764,"48""",612E,1602.0
AP764,"48""",613,2087.5
AP764,"48""",613E,1602.0
AP764,"48""",622,1602.0
AP764,"48""",628,1092.3
AP764,"48""",629,1420.0
AP764,"48""",630,1213.7
AP764,"48""",Finishes,2136.2
AP764,"60""",605/606,2229.5
AP764,"60""",609,2229.5
AP764,"60""",611/612,2229.5
AP764,"60""",612E,1839.4
AP764,"60""",613,2396.7
AP764,"60""",613E,1839.4
AP764,"60""",622,1839.4
AP764,"60""",628,1254.1
AP764,"60""",629,1630.3
AP764,"60""",630,1393.5
AP764,"60""",Finishes,2414.5
AP771,"12""",605/606,796.4
AP771,"12""",609,796.4
AP771,"12""",611/612,796.4
AP771,"12""",612E,657.0
AP771,"12""",613,856.1
AP771,"12""",613E,657.0
AP771,"12""",622,657.0
AP771,"12""",628,448.0
AP771,"12""",629,582.4
AP771,"12""",630,497.8
AP771,"12""",SPECIAL,1002.6
AP771,"18""",605/606,1035.3
AP771,"18""",609,1035.3
AP771,"18""",611/612,1035.3
AP771,"18""",612E,854.1
AP771,"18""",613,1113.0
AP771,"18""",613E,854.1
AP771,"18""",622,854.1
AP771,"18""",628,582.4
AP771,"18""",629,757.1
AP771,"18""",630,647.1
AP771,"18""",SPECIAL,1275.1
AP771,"24""",605/606,1274.2
AP771,"24""",609,1274.2
AP771,"24""",611/612,1274.2
AP771,"24""",612E,1051.2
AP771,"24""",613,1369.8
AP771,"24""",613E,1051.2
AP771,"24""",622,1051.2
AP771,"24""",628,716.8
AP771,"24""",629,931.8
AP771,"24""",630,796.4
AP771,"24""",SPECIAL,1539.5
AP771,"36""",605/606,1791.9
AP771,"36""",609,1791.9
AP771,"36""",611/612,1791.9
AP771,"36""",612E,1478.3
AP771,"36""",613,1926.3
AP771,"36""",613E,1478.3
AP771,"36""",622,1478.3
AP771,"36""",628,1007.9
AP771,"36""",629,1310.3
AP771,"36""",630,1119.9
AP771,"36""",SPECIAL,2015.5
AP771,"48""",605/606,2269.7
AP771,"48""",609,2269.7
AP771,"48""",611/612,2269.7
AP771,"48""",612E,1872.5
AP771,"48""",613,2440.0
AP771,"48""",613E,1872.5
AP771,"48""",622,1872.5
AP771,"48""",628,1276.7
AP771,"48""",629,1659.7
AP771,"48""",630,1418.6
AP771,"48""",SPECIAL,2489.2
AP772,"60""",605/606,2588.3
AP772,"60""",609,2588.3
AP772,"60""",611/612,2588.3
AP772,"60""",612E,2135.3
AP772,"60""",613,2782.4
AP772,"60""",613E,2135.3
AP772,"60""",622,2135.3
AP772,"60""",628,1455.9
AP772,"60""",629,1892.7
AP772,"60""",630,1617.7
AP772,"60""",SPECIAL,2797.3
AP772,"12""",605/606,676.9
AP772,"12""",609,676.9
AP772,"12""",611/612,676.9
AP772,"12""",612E,558.5
AP772,"12""",613,727.7
AP772,"12""",613E,558.5
AP772,"12""",622,558.5
AP772,"12""",628,380.8
AP772,"12""",629,495.0
AP772,"12""",630,423.1
AP772,"12""",SPECIAL,883.0
AP772,"18""",605/606,915.9
AP772,"18""",609,915.9
AP772,"18""",611/612,915.9
AP772,"18""",612E,755.6
AP772,"18""",613,984.5
AP772,"18""",613E,755.6
AP772,"18""",622,755.6
AP772,"18""",628,515.2
AP772,"18""",629,669.7
AP772,"18""",630,572.4
AP772,"18""",SPECIAL,1119.9
AP772,"1""",605/606,1154.8
AP772,"1""",609,1154.8
AP772,"1""",611/612,1154.8
AP772,"1""",612E,952.7
AP772,"1""",613,1241.4
AP772,"1""",613E,952.7
AP772,"1""",622,952.7
AP772,"1""",628,649.6
AP772,"1""",629,844.4
AP772,"1""",630,721.7
AP772,"1""",SPECIAL,1356.7
AP772,"36""",605/606,1632.6
AP772,"36""",609,1632.6
AP772,"36""",611/612,1632.6
AP772,"36""",612E,1346.9
AP772,"36""",613,1755.1
AP772,"36""",613E,1346.9
AP772,"36""",622,1346.9
AP772,"36""",628,918.3
AP772,"36""",629,1193.9
AP772,"36""",630,1020.4
AP772,"36""",SPECIAL,1891.3
AP772,"48""",605/606,2150.3
AP772,"48""",609,2150.3
AP772,"48""",611/612,2150.3
AP772,"48""",612E,1774.0
AP772,"48""",613,2311.6
AP772,"48""",613E,1774.0
AP772,"48""",622,1774.0
AP772,"48""",628,1209.5
AP772,"48""",629,1572.4
AP772,"48""",630,1343.9
AP772,"48""",SPECIAL,2360.4
AP773,"60""",605/606,2468.8
AP773,"60""",609,2468.8
AP773,"60""",611/612,2468.8
AP773,"60""",612E,2036.8
AP773,"60""",613,2654.0
AP773,"60""",613E,2036.8
AP773,"60""",622,2036.8
AP773,"60""",628,1388.7
AP773,"60""",629,1805.3
AP773,"60""",630,1543.0
AP773,"60""",SPECIAL,2668.6
AP773,"12""",605/606,796.4
AP773,"12""",609,796.4
AP773,"12""",611/612,796.4
AP773,"12""",612E,657.0
AP773,"12""",613,856.1
AP773,"12""",613E,657.0
AP773,"12""",622,657.0
AP773,"12""",628,448.0
AP773,"12""",629,582.4
AP773,"12""",630,497.8
AP773,"12""",SPECIAL,1002.6
AP773,"18""",605/606,1035.3
AP773,"18""",609,1035.3
AP773,"18""",611/612,1035.3
AP773,"18""",612E,854.1
AP773,"18""",613,1113.0
AP773,"18""",613E,854.1
AP773,"18""",622,854.1
AP773,"18""",628,582.4
AP773,"18""",629,757.1
AP773,"18""",630,647.1
AP773,"18""",SPECIAL,1275.1
AP773,"24""",605/606,1274.2
AP773,"24""",609,1274.2
AP773,"24""",611/612,1274.2
AP773,"24""",612E,1051.2
AP773,"24""",613,1369.8
AP773,"24""",613E,1051.2
AP773,"24""",622,1051.2
AP773,"24""",628,716.8
AP773,"24""",629,931.8
AP773,"24""",630,796.4
AP773,"24""",SPECIAL,1539.5
AP773,"36""",605/606,1791.9
AP773,"36""",609,1791.9
AP773,"36""",611/612,1791.9
AP773,"36""",612E,1478.3
AP773,"36""",613,1926.3
AP773,"36""",613E,1478.3
AP773,"36""",622,1478.3
AP773,"36""",628,1007.9
AP773,"36""",629,1310.3
AP773,"36""",630,1119.9
AP773,"36""",SPECIAL,2015.5
AP773,"48""",605/606,2269.7
AP773,"48""",609,2269.7
AP773,"48""",611/612,2269.7
AP773,"48""",612E,1872.5
AP773,"48""",613,2440.0
AP773,"48""",613E,1872.5
AP773,"48""",622,1872.5
AP773,"48""",628,1276.7
AP773,"48""",629,1659.7
AP773,"48""",630,1418.6
AP773,"48""",SPECIAL,2489.2
AP774,"60""",605/606,2588.3
AP774,"60""",609,2588.3
AP774,"60""",611/612,2588.3
AP774,"60""",612E,2135.3
AP774,"60""",613,2782.4
AP774,"60""",613E,2135.3
AP774,"60""",622,2135.3
AP774,"60""",628,1455.9
AP774,"60""",629,1892.7
AP774,"60""",630,1617.7
AP774,"60""",SPECIAL,2797.3
AP774,"12""",605/606,676.9
AP774,"12""",609,676.9
AP774,"12""",611/612,676.9
AP774,"12""",612E,558.5
AP774,"12""",613,727.7
AP774,"12""",613E,558.5
AP774,"12""",622,558.5
AP774,"12""",628,380.8
AP774,"12""",629,495.0
AP774,"12""",630,423.1
AP774,"12""",SPECIAL,883.0
AP774,"18""",605/606,915.9
AP774,"18""",609,915.9
AP774,"18""",611/612,915.9
AP774,"18""",612E,755.6
AP774,"18""",613,984.5
AP774,"18""",613E,755.6
AP774,"18""",622,755.6
AP774,"18""",628,515.2
AP774,"18""",629,669.7
AP774,"18""",630,572.4
AP774,"18""",SPECIAL,1119.9
AP774,"2""",605/606,1154.8
AP774,"2""",609,1154.8
AP774,"2""",611/612,1154.8
AP774,"2""",612E,952.7
AP774,"2""",613,1241.4
AP774,"2""",613E,952.7
AP774,"2""",622,952.7
AP774,"2""",628,649.6
AP774,"2""",629,844.4
AP774,"2""",630,721.7
AP774,"2""",SPECIAL,1356.7
AP774,"36""",605/606,1632.6
AP774,"36""",609,1632.6
AP774,"36""",611/612,1632.6
AP774,"36""",612E,1346.9
AP774,"36""",613,1755.1
AP774,"36""",613E,1346.9
AP774,"36""",622,1346.9
AP774,"36""",628,918.3
AP774,"36""",629,1193.9
AP774,"36""",630,1020.4
AP774,"36""",SPECIAL,1891.3
AP774,"48""",605/606,2150.3
AP774,"48""",609,2150.3
AP774,"48""",611/612,2150.3
AP774,"48""",612E,1774.0
AP774,"48""",613,2311.6
AP774,"48""",613E,1774.0
AP774,"48""",622,1774.0
AP774,"48""",628,1209.5
AP774,"48""",629,1572.4
AP774,"48""",630,1343.9
AP774,"48""",SPECIAL,2360.4
AP774,"60""",605/606,2468.8
AP774,"60""",609,2468.8
AP774,"60""",611/612,2468.8
AP774,"60""",612E,2036.8
AP774,"60""",613,2654.0
AP774,"60""",613E,2036.8
AP774,"60""",622,2036.8
AP774,"60""",628,1388.7
AP774,"60""",629,1805.3
AP774,"60""",630,1543.0
AP774,"60""",SPECIAL,2668.6
APC11,"4""",605/606,84.2
APC11,"4""",611/612,91.7
APC11,"4""",613,99.8
APC11,"4""",613E,55.4
APC11,"4""",622,55.4
APC11,"4""",628,37.0
APC11,"4""",629,48.4
APC11,"4""",630,39.0
APC11,"4""",Special,135.7
APC11,"5""",605/606,89.6
APC11,"5""",611/612,97.5
APC11,"5""",613,106.2
APC11,"5""",613E,58.9
APC11,"5""",622,58.9
APC11,"5""",628,39.4
APC11,"5""",629,51.5
APC11,"5""",630,41.5
APC11,"5""",Special,140.3
APC11,"6""",605/606,121.5
APC11,"6""",611/612,132.2
APC11,"6""",613,144.0
APC11,"6""",613E,79.9
APC11,"6""",622,79.9
APC11,"6""",628,53.4
APC11,"6""",629,69.8
APC11,"6""",630,56.3
APC11,"6""",Special,142.6
APC11,"8""",605/606,139.3
APC11,"8""",611/612,151.6
APC11,"8""",613,165.1
APC11,"8""",613E,91.6
APC11,"8""",622,91.6
APC11,"8""",628,61.3
APC11,"8""",629,80.0
APC11,"8""",630,64.5
APC11,"8""",Special,146.0
APC11,"10""",605/606,149.0
APC11,"10""",611/612,162.2
APC11,"10""",613,176.6
APC11,"10""",613E,98.0
APC11,"10""",622,98.0
APC11,"10""",628,65.5
APC11,"10""",629,85.6
APC11,"10""",630,69.0
APC11,"10""",Special,152.9
APC11,"12""",605/606,158.8
APC11,"12""",611/612,172.7
APC11,"12""",613,188.2
APC11,"12""",613E,104.4
APC11,"12""",622,104.4
APC11,"12""",628,69.8
APC11,"12""",629,91.1
APC11,"12""",630,73.5
APC11,"12""",Special,177.1
APC11,"18""",605/606,173.9
APC11,"18""",611/612,189.2
APC11,"18""",613,206.1
APC11,"18""",613E,114.3
APC11,"18""",622,114.3
APC11,"18""",628,76.5
APC11,"18""",629,99.8
APC11,"18""",630,80.5
APC11,"18""",Special,233.4
APC12,"24""",605/606,208.4
APC12,"24""",611/612,226.8
APC12,"24""",613,247.0
